title,release_date,rating,vote_count,posetr url,genres,runtime,homepage,original_language,status,watch on,watch link
Ice Age: Dawn of the Dinosaurs,29-06-2009,6.5,2271,,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 12, ""name"": ""Adventure""}]",94,http://www.iceagemovies.com/films/ice-age-dawn-of-the-dinosaurs,en,Released,,
The Secret Life of Walter Mitty,18-12-2013,7,3144,,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}]",114,,en,Released,,
Charlie's Angels,02-11-2000,5.6,1232,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",98,,en,Released,,
The Departed,05-10-2006,7.9,4339,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",151,http://thedeparted.warnerbros.com/,en,Released,,
Mulan,18-06-1998,7.6,2008,,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 12, ""name"": ""Adventure""}]",88,,en,Released,,
Tropic Thunder,09-08-2008,6.5,1667,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",107,http://www.tropicthunder.com/,en,Released,,
The Girl with the Dragon Tattoo,14-12-2011,7.2,2434,,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 18, ""name"": ""Drama""}]",158,http://dragontattoo.com/,en,Released,,
Die Hard: With a Vengeance,19-05-1995,6.9,2066,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",128,,en,Released,,
Sherlock Holmes,23-12-2009,7,5766,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}]",128,http://sherlock-holmes-movie.warnerbros.com/,en,Released,,
Ben-Hur,17-08-2016,5.3,621,,"[{""id"": 18, ""name"": ""Drama""}]",125,http://www.benhurmovie.com/,en,Released,,
Atlantis: The Lost Empire,02-06-2001,6.7,1224,,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",95,http://www.disney.com/atlantis,en,Released,,
Alvin and the Chipmunks: The Road Chip,17-12-2015,5.8,428,,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",92,http://www.foxmovies.com/movies/alvin-and-the-chipmunks-the-road-chip,en,Released,,
Valkyrie,25-12-2008,6.7,1173,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",121,,en,Released,,
You Don't Mess with the Zohan,05-06-2008,5.5,1048,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 28, ""name"": ""Action""}]",113,http://www.youdontmesswiththezohan.com/,en,Released,,
Pixels,16-07-2015,5.6,2513,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]",105,http://www.pixels-movie.com/,en,Released,,
A.I. Artificial Intelligence,29-06-2001,6.8,1974,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}]",146,,en,Released,,
The Haunted Mansion,25-11-2003,5.2,466,,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 9648, ""name"": ""Mystery""}]",99,,en,Released,,
Contact,11-07-1997,7.2,1308,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 9648, ""name"": ""Mystery""}]",150,http://www.warnerbros.com/contact,en,Released,,
Hollow Man,04-08-2000,5.6,634,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",112,,en,Released,,
The Interpreter,08-04-2005,6.2,392,,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",128,http://www.theinterpretermovie.com/,en,Released,,
Percy Jackson: Sea of Monsters,07-08-2013,5.9,1648,,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",106,http://www.percyjacksonthemovie.com/us/#!/home,en,Released,,
Lara Croft Tomb Raider: The Cradle of Life,21-07-2003,5.5,1418,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 53, ""name"": ""Thriller""}]",117,,en,Released,,
Now You See Me 2,02-06-2016,6.7,3235,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",129,http://nowyouseeme.movie,en,Released,,
The Saint,03-04-1997,5.9,302,,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}]",116,,en,Released,,
Spy Game,18-11-2001,6.8,579,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",126,,en,Released,,
Mission to Mars,10-03-2000,5.7,369,,"[{""id"": 878, ""name"": ""Science Fiction""}]",114,,en,Released,,
Rio,03-04-2011,6.5,2166,,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",96,http://www.riomovies.com/,en,Released,,
Bicentennial Man,17-12-1999,6.9,963,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]",131,,en,Released,,
Volcano,25-04-1997,5.2,376,,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",104,,en,Released,,
The Devil's Own,12-03-1997,5.9,290,,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}]",107,,en,Released,,
K-19: The Widowmaker,19-07-2002,6.1,264,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 53, ""name"": ""Thriller""}]",138,,en,Released,,
Conan the Barbarian,02-04-1982,6.6,650,,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}]",129,,en,Released,,
Cinderella Man,02-06-2005,7.3,616,,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",144,http://www.cinderellamanmovie.com/index.php,en,Released,,
The Nutcracker: The Untold Story,24-11-2010,5.4,50,,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 10751, ""name"": ""Family""}]",110,http://www.nutcrackerin3d.com/,en,Released,,
Seabiscuit,22-07-2003,6.7,216,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",141,http://www.seabiscuitmovie.com/,en,Released,,
Twister,10-05-1996,6.1,950,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}]",113,,en,Released,,
Cast Away,22-12-2000,7.5,3218,,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}]",143,,en,Released,,
Happy Feet,16-11-2006,5.9,1410,,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}]",108,http://www.warnerbros.com/happy-feet,en,Released,,
The Bourne Supremacy,23-07-2004,7.2,2825,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",108,https://www.uphe.com/movies/the-bourne-supremacy,en,Released,,
Air Force One,25-07-1997,6.2,840,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",124,,en,Released,,
Ocean's Eleven,07-12-2001,7.2,3783,,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",116,http://www.warnerbros.co.uk/movies/oceans-eleven,en,Released,,
The Three Musketeers,31-08-2011,5.6,924,,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",110,http://www.threemusketeers-movie.com/,en,Released,,
Hotel Transylvania,20-09-2012,6.8,2566,,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",91,http://www.welcometohotelt.com,en,Released,,
Enchanted,20-11-2007,6.6,1449,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}]",107,http://disney.go.com/disneypictures/enchanted/,en,Released,,
Safe House,09-02-2012,6.3,1345,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",115,http://www.nooneissafe.com,en,Released,,
102 Dalmatians,07-10-2000,5.1,313,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",100,,en,Released,,
Tower Heist,02-11-2011,5.8,932,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",104,http://www.towerheist.com/index.php,en,Released,,
The Holiday,08-12-2006,6.7,1225,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",136,http://www.sonypictures.com/movies/theholiday/,en,Released,,
Enemy of the State,20-11-1998,6.7,1240,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",132,,en,Released,,
It's Complicated,23-12-2009,6.2,360,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",121,http://itscomplicatedmovie.com/,en,Released,,
Ocean's Thirteen,07-06-2007,6.5,1999,,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",122,http://oceans13.warnerbros.com/,en,Released,,
Open Season,29-09-2006,6.1,656,,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",83,http://www.sonypictures.com/movies/openseason/,en,Released,,
Divergent,14-03-2014,6.9,4663,,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",139,http://www.thedivergentseries.movie/#divergent,en,Released,,
Enemy at the Gates,13-03-2001,7.2,999,,"[{""id"": 10752, ""name"": ""War""}]",131,,en,Released,,
The Rundown,26-09-2003,6.4,514,,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]",104,http://www.therundown.com/,en,Released,,
Last Action Hero,18-06-1993,6.1,712,,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",130,,en,Released,,
Memoirs of a Geisha,06-12-2005,7.3,652,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10749, ""name"": ""Romance""}]",145,http://www.sonypictures.com/homevideo/memoirsofageisha/index.html,en,Released,,
The Fast and the Furious: Tokyo Drift,03-06-2006,6.1,1705,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",104,http://www.thefastandthefurious3.com/,en,Released,,
Arthur Christmas,22-02-2011,6.7,333,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}]",97,http://www.arthurchristmas.com/,en,Released,,
Meet Joe Black,12-11-1998,6.9,1147,,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",178,http://www.meetjoeblack.com/,en,Released,,
Collateral Damage,06-02-2002,5.5,427,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}]",108,http://www.wbshop.com/product/code/1000040993.do,en,Released,,
All That Jazz,20-12-1979,7.3,85,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",123,,en,Released,,
Mirror Mirror,15-03-2012,5.5,1114,,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 10751, ""name"": ""Family""}]",106,,en,Released,,
Scott Pilgrim vs. the World,27-07-2010,7.2,2126,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",112,http://www.scottpilgrimthemovie.com/,en,Released,,
The Core,28-03-2003,5.4,516,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",136,,en,Released,,
Nutty Professor II: The Klumps,27-07-2000,4.7,332,,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 878, ""name"": ""Science Fiction""}]",106,,en,Released,,
Scooby-Doo,14-06-2002,5.4,820,,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",88,,en,Released,,
Dredd,07-09-2012,6.6,1940,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",95,http://dreddthemovie.com/,en,Released,,
Click,22-06-2006,6,2104,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}]",107,,en,Released,,
Creepshow,12-11-1982,6.7,226,,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}]",120,,en,Released,,
Cats & Dogs 2 : The Revenge of Kitty Galore,30-07-2010,4.9,119,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",82,http://catsanddogsmovie.warnerbros.com/,en,Released,,
Jumper,10-02-2008,5.9,1799,,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",88,http://www.fox.co.uk/jumper,en,Released,,
Hellboy II: The Golden Army,11-07-2008,6.5,1527,,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",120,,en,Released,,
Zodiac,02-03-2007,7.3,2023,,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",157,,en,Released,,
The 6th Day,17-11-2000,5.7,595,,"[{""id"": 878, ""name"": ""Science Fiction""}]",123,,en,Released,,
Bruce Almighty,23-05-2003,6.4,3012,,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}]",101,http://www.brucealmighty.com/,en,Released,,
The Expendables,03-08-2010,6,2926,,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}]",103,http://expendablesthemovie.com/,en,Released,,
Mission: Impossible,22-05-1996,6.7,2631,,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",110,http://www.missionimpossible.com/,en,Released,,
The Hunger Games,12-03-2012,6.9,9455,,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}]",142,http://www.thehungergames.movie/,en,Released,,
The Hangover Part II,25-05-2011,6.2,3739,,"[{""id"": 35, ""name"": ""Comedy""}]",102,http://hangoverpart2.warnerbros.com/,en,Released,,
Batman Returns,19-06-1992,6.6,1673,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}]",126,,en,Released,,
Over the Hedge,22-04-2006,6.3,1074,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",83,,en,Released,,
Lilo & Stitch,21-06-2002,7.1,1314,,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",85,,en,Released,,
Charlotte's Web,15-12-2006,5.8,288,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",97,,en,Released,,
Deep Impact,08-05-1998,5.9,855,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",120,,en,Released,,
RED 2,18-07-2013,6.4,1526,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",116,http://red-themovie.com/,en,Released,,
The Longest Yard,19-05-2005,6.2,785,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",113,,en,Released,,
Alvin and the Chipmunks: Chipwrecked,14-12-2011,5.4,484,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 16, ""name"": ""Animation""}]",87,http://www.munkyourself.com/,en,Released,,
Grown Ups 2,11-07-2013,5.8,1155,,"[{""id"": 35, ""name"": ""Comedy""}]",100,http://www.sonypictures.com/movies/grownups2,en,Released,,
Get Smart,19-06-2008,6,1051,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]",110,http://getsmartmovie.warnerbros.com/,en,Released,,
Something's Gotta Give,12-12-2003,6.3,410,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",128,,en,Released,,
Shutter Island,18-02-2010,7.8,6336,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",138,http://www.shutterisland.com/,en,Released,,
Four Christmases,26-11-2008,5.3,331,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",88,,en,Released,,
Robots,10-03-2005,6,1333,,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 878, ""name"": ""Science Fiction""}]",91,,en,Released,,
Face/Off,27-06-1997,6.8,1583,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",138,,en,Released,,
Bedtime Stories,24-12-2008,5.9,901,,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10749, ""name"": ""Romance""}]",99,,en,Released,,
Road to Perdition,12-07-2002,7.3,1077,,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",117,,en,Released,,
Just Go with It,10-02-2011,6.3,1543,,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}]",117,http://www.justgowithit-movie.com,en,Released,,
Con Air,01-06-1997,6.5,1270,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",115,,en,Released,,
Eagle Eye,25-09-2008,6.3,1018,,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}]",118,,en,Released,,
Cold Mountain,24-12-2003,6.7,533,,"[{""id"": 18, ""name"": ""Drama""}]",154,,en,Released,,
The Book of Eli,14-01-2010,6.6,2164,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",118,,en,Released,,
Flubber,26-11-1997,5.3,695,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 878, ""name"": ""Science Fiction""}]",93,,en,Released,,
The Haunting,23-07-1999,5.2,369,,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 9648, ""name"": ""Mystery""}]",113,,en,Released,,
Space Jam,15-11-1996,6.5,1288,,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",88,http://www.warnerbros.com/archive/spacejam/movie/jam.htm,en,Released,,
The Pink Panther,18-01-2006,5.6,550,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 10751, ""name"": ""Family""}]",93,,en,Released,,
The Day the Earth Stood Still,10-12-2008,5.2,1043,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",104,,en,Released,,
Conspiracy Theory,07-08-1997,6.5,431,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",135,,en,Released,,
Fury,15-10-2014,7.4,3946,,"[{""id"": 10752, ""name"": ""War""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}]",135,,en,Released,,
Six Days Seven Nights,12-06-1998,5.6,332,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",98,,en,Released,,
Yogi Bear,11-12-2010,5.2,220,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}]",80,http://www.yogibear.com/,en,Released,,
Spirit: Stallion of the Cimarron,24-05-2002,7.4,831,,"[{""id"": 37, ""name"": ""Western""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",83,,en,Released,,
Zookeeper,06-07-2011,5.3,498,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10751, ""name"": ""Family""}]",102,http://www.zookeeper-movie.com/,en,Released,,
Lost in Space,03-04-1998,5,388,,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 878, ""name"": ""Science Fiction""}]",130,,en,Released,,
The Manchurian Candidate,30-07-2004,6.2,393,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",129,,en,Released,,
Déjà Vu,22-04-1998,8,1,,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",117,,en,Released,,
Hotel Transylvania 2,21-09-2015,6.7,1497,,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",89,,en,Released,,
Fantasia 2000,17-12-1999,7,292,,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10402, ""name"": ""Music""}]",74,http://movies.disney.com/fantasia-2000,en,Released,,
The Time Machine,04-03-2002,5.8,631,,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}]",96,http://timemachine.countingdown.com/,en,Released,,
Mighty Joe Young,25-12-1998,5.9,208,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",114,,en,Released,,
Swordfish,07-06-2001,6.1,932,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",99,,en,Released,,
The Legend of Zorro,24-10-2005,5.9,893,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]",129,http://www.sonypictures.com/homevideo/thelegendofzorro/index.html,en,Released,,
What Dreams May Come,02-10-1998,6.8,577,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}]",113,,en,Released,,
Little Nicky,10-11-2000,5.2,438,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}]",90,,en,Released,,
The Brothers Grimm,26-08-2005,5.6,818,,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]",118,,en,Released,,
